NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
64,2.1329294012355997,0,0.0,64,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
65,2.102679205319154,0,0.0,65,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
66,2.108699217359773,1,0.015151515151515152,65,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
67,2.077226094712612,1,0.014925373134328358,66,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 54 15 19 3 5
68,2.024619828613897,1,0.014705882352941176,67,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
69,2.00010843013157,1,0.014492753623188406,68,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
70,1.9691545001773096,1,0.014285714285714285,69,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
71,1.9202931691888967,1,0.014084507042253521,70,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
72,1.914918727024236,1,0.013888888888888888,71,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
73,1.9297828540513013,2,0.0273972602739726,71,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
74,1.9037047073749325,2,0.02702702702702703,72,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
75,1.8872108668321554,2,0.02666666666666667,73,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
76,1.8977174907648153,2,0.02631578947368421,74,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
77,1.8745148105095721,2,0.025974025974025976,75,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
78,1.850482569349193,2,0.02564102564102564,76,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
79,1.8207296254333805,2,0.02531645569620253,77,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
80,1.8104705051154633,3,0.0375,77,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
81,1.720217782830087,3,0.037037037037037035,78,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
82,1.6992395171858177,3,0.036585365853658534,79,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
83,1.5799715711956273,3,0.03614457831325301,80,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
84,1.5849719096337747,4,0.047619047619047616,80,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
85,1.566325181285142,4,0.047058823529411764,81,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
86,1.5481120977818263,4,0.046511627906976744,82,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
87,1.5762947173475526,5,0.05747126436781609,82,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
88,1.5697459137413303,6,0.06818181818181818,82,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
89,1.5521083192049108,6,0.06741573033707865,83,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
90,1.5348626712137452,6,0.06666666666666667,84,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
91,1.520193850650957,6,0.06593406593406594,85,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
92,1.5036700044482292,6,0.06521739130434782,86,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
93,1.5520176388090008,7,0.07526881720430108,86,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
94,1.5520176388090008,7,0.07446808510638298,87,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
95,1.5520176388090008,7,0.07368421052631578,88,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
96,1.5520176388090008,7,0.07291666666666667,89,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
97,1.5520176388090008,7,0.07216494845360824,90,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
98,1.5520176388090008,7,0.07142857142857142,91,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
99,1.5520176388090008,7,0.0707070707070707,92,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
100,1.5520176388090008,7,0.07,93,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
101,1.5520176388090008,7,0.06930693069306931,94,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
102,1.5520176388090008,7,0.06862745098039216,95,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
103,1.5520176388090008,7,0.06796116504854369,96,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
104,1.5520176388090008,7,0.0673076923076923,97,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
105,1.5520176388090008,7,0.06666666666666667,98,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
106,1.5520176388090008,7,0.0660377358490566,99,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
107,1.5520176388090008,7,0.06542056074766354,100,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
108,1.5520176388090008,7,0.06481481481481481,101,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
109,1.5520176388090008,7,0.06422018348623854,102,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
110,1.5520176388090008,7,0.06363636363636363,103,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
111,1.5520176388090008,7,0.06306306306306306,104,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
112,1.5520176388090008,7,0.0625,105,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
113,1.5520176388090008,7,0.061946902654867256,106,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
114,1.5520176388090008,7,0.06140350877192982,107,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
115,1.5520176388090008,7,0.06086956521739131,108,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
116,1.5520176388090008,7,0.0603448275862069,109,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
117,1.5520176388090008,7,0.05982905982905983,110,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
118,1.5520176388090008,7,0.059322033898305086,111,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
119,1.5520176388090008,7,0.058823529411764705,112,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
120,1.5520176388090008,7,0.058333333333333334,113,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
121,1.5520176388090008,7,0.05785123966942149,114,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
122,1.5520176388090008,7,0.05737704918032787,115,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
123,1.5520176388090008,7,0.056910569105691054,116,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
124,1.5520176388090008,7,0.056451612903225805,117,............ 6 5 8 5 19 5 57 2 21 10 10 19 1 26 1 1 38 0 6 25 15 19 1 17 13 6 19 1 5 0 1 3 9 17 0 9 0 10 13 38 9 0 15 6 10 37 6 3 1 58 13 6 6 4 3 4 10 1 2 17 10 6 19 13 0 0 2 38 13 20 19 38 6 12 1 53 3 1 25 3 12 9 3 19 4 4 9 3 27 0 1 6 10 6 0 67 15 19 3 5
