NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
64,1.1421275445343895,0,0.0,64,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
65,1.2527787248731694,0,0.0,65,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 64 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 23 0 0 15 1 48 29 5 21 6 51 62
66,1.2690085300863923,0,0.0,66,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
67,1.2778435975207847,0,0.0,67,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
68,1.276208642655283,0,0.0,68,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 21 6 51 62
69,1.304251149807259,0,0.0,69,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
70,1.2987120053193504,0,0.0,70,............ 42 0 18 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
71,1.29268705358917,0,0.0,71,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
72,1.3223526796311553,0,0.0,72,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 63 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
73,1.3229906695990195,0,0.0,73,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 64 0 0 15 1 48 29 5 17 6 51 62
74,1.324513961708685,0,0.0,74,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
75,1.3406317894776418,0,0.0,75,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 46 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
76,1.384477456646766,0,0.0,76,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
77,1.3734320015620725,0,0.0,77,............ 42 0 70 33 16 19 27 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
78,1.3675931482471926,0,0.0,78,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 36 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
79,1.365473612828239,0,0.0,79,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
80,1.3667385260012193,0,0.0,80,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
81,1.365248695693331,0,0.0,81,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 65 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
82,1.4069326546889407,1,0.012195121951219513,81,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
83,1.3947148774379554,1,0.012048192771084338,82,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 17 6 51 62
84,1.4029930261003531,1,0.011904761904761904,83,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
85,1.4127383929268102,1,0.011764705882352941,84,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
86,1.4519929605678912,1,0.011627906976744186,85,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
87,1.4476723619261045,1,0.011494252873563218,86,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
88,1.4312215396314896,1,0.011363636363636364,87,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
89,1.4766362330255256,1,0.011235955056179775,88,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
90,1.630506941547464,1,0.011111111111111112,89,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
91,1.6467495330297988,1,0.01098901098901099,90,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
92,1.6515674728881706,1,0.010869565217391304,91,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 81 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 73 0 0 15 1 48 29 5 83 6 51 62
93,1.6882889695954661,1,0.010752688172043012,92,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
94,1.8523615455690372,1,0.010638297872340425,93,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
95,1.867073529299889,1,0.010526315789473684,94,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
96,1.8910276244807933,1,0.010416666666666666,95,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
97,1.9034912572181046,1,0.010309278350515464,96,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
98,1.8787527305756595,1,0.01020408163265306,97,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
99,1.874059140383858,1,0.010101010101010102,98,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
100,1.8919852156466863,1,0.01,99,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
101,1.8782031838086002,1,0.009900990099009901,100,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
102,1.86686170045838,1,0.00980392156862745,101,............ 42 0 70 33 16 19 77 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
103,1.8552093214895284,1,0.009708737864077669,102,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 92 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
104,1.7989092318598214,1,0.009615384615384616,103,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
105,1.8325704137786165,1,0.009523809523809525,104,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 34 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
106,1.8339784115903104,1,0.009433962264150943,105,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 75 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
107,1.994408519893205,2,0.018691588785046728,105,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
108,1.9689973298941936,3,0.027777777777777776,105,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
109,1.950933134207091,3,0.027522935779816515,106,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
110,1.9539549541991477,3,0.02727272727272727,107,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
111,1.9541445492063625,3,0.02702702702702703,108,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
112,1.942649210969401,4,0.03571428571428571,108,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
113,1.998097743025719,4,0.035398230088495575,109,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
114,1.992666207235963,4,0.03508771929824561,110,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
115,2.018816935868694,4,0.034782608695652174,111,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
116,2.0052310755841116,4,0.034482758620689655,112,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
117,2.0021513053584665,4,0.03418803418803419,113,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
118,1.991539853618141,4,0.03389830508474576,114,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
119,1.9986137484056634,5,0.04201680672268908,114,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
120,2.0041808560578382,6,0.05,114,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
121,1.9910609040793992,6,0.049586776859504134,115,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
122,1.974740732734486,6,0.04918032786885246,116,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
123,1.9607184503545307,6,0.04878048780487805,117,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
124,1.952970720916188,7,0.056451612903225805,117,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
125,1.9313469551488582,7,0.056,118,............ 42 0 70 33 16 19 102 10 30 63 11 25 30 37 35 2 78 5 50 47 105 10 4 13 4 4 15 30 35 2 3 4 3 41 30 18 8 56 41 40 50 4 11 25 50 42 30 47 39 55 25 19 41 30 4 18 41 25 2 51 29 47 20 2 47 12 15 18 50 18 0 62 52 22 9 72 43 8 44 41 41 54 10 2 63 34 3 47 46 0 0 15 1 48 29 5 83 6 51 62
