NumberOfGroups, Error, EmptyGroups, EmptyPercentage, NonEmptyGroups, group
64,1.4661235619149389,0,0.0,64,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
65,1.4643693661983421,0,0.0,65,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 13 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
66,1.4930082065329555,0,0.0,66,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
67,1.4857882754793215,0,0.0,67,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 10 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 29
68,1.4747044941445202,0,0.0,68,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 67 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 33 2 2 31 34 14 58 5 21 10 25 67
69,1.524588003891218,0,0.0,69,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 67 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 68 2 2 31 34 14 58 5 21 10 25 67
70,1.5112095358084183,0,0.0,70,............ 2 0 2 2 1 3 16 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 48 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 52 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 52 46 2 68 2 2 31 34 14 58 5 21 10 25 67
71,1.5113143422569029,0,0.0,71,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
72,1.4863165300237773,0,0.0,72,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
73,1.5139012350919447,1,0.0136986301369863,72,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
74,1.5249746418249366,1,0.013513513513513514,73,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
75,1.517657519616477,1,0.013333333333333334,74,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
76,1.4989197857213887,1,0.013157894736842105,75,............ 2 0 2 2 1 3 42 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
77,1.5900002876875836,1,0.012987012987012988,76,............ 2 0 2 2 1 3 70 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 46 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
78,1.5783334719753266,1,0.01282051282051282,77,............ 2 0 2 2 1 3 70 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 77 63 2 2 2 2 10 2 1 2 5 2 46 2 2 48 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
79,1.5750285753964823,1,0.012658227848101266,78,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 8 2 65 3 3 2 6 2 2 49 2 2 16 77 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
80,1.597377079532183,1,0.0125,79,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 77 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
81,1.5883433656923216,1,0.012345679012345678,80,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
82,1.5815704846407155,1,0.012195121951219513,81,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
83,1.5703244323938172,1,0.012048192771084338,82,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
84,1.5808586034985912,1,0.011904761904761904,83,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
85,1.5975543846339018,1,0.011764705882352941,84,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 21 10 25 67
86,1.59726569728615,1,0.011627906976744186,85,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 85 10 25 67
87,1.5915928182615537,1,0.011494252873563218,86,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 47 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 85 10 25 67
88,1.604702423681742,2,0.022727272727272728,86,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 87 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 31 34 14 58 5 85 10 25 67
89,1.6078631457007686,2,0.02247191011235955,87,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 87 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 88 34 14 58 5 85 10 25 67
90,1.6049766321160592,2,0.022222222222222223,88,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 87 2 2 2 58 1 2 2 17 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 88 34 14 58 5 85 10 25 67
91,1.6099328060047668,2,0.02197802197802198,89,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 88 34 14 58 5 85 10 25 67
92,1.6191881163353816,2,0.021739130434782608,90,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 88 34 14 58 5 85 10 25 67
93,1.6143820314524444,2,0.021505376344086023,91,............ 2 0 2 2 1 3 53 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 16 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 92 34 14 58 5 85 10 25 67
94,1.642344532637601,2,0.02127659574468085,92,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 68 2 2 92 34 14 58 5 85 10 25 67
95,1.6453574473316412,2,0.021052631578947368,93,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 33 2 2 92 34 14 58 5 85 10 25 67
96,1.6431236372647664,2,0.020833333333333332,94,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 33 2 2 92 34 14 58 5 85 10 25 67
97,1.6452563832723461,2,0.020618556701030927,95,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 33 2 2 92 34 14 58 5 85 10 25 67
98,1.6368374612002,2,0.02040816326530612,96,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 48 46 2 33 2 2 92 34 14 58 5 85 10 25 67
99,1.6261038136043025,2,0.020202020202020204,97,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 98 46 2 33 2 2 92 34 14 58 5 85 10 25 67
100,1.636919698545183,2,0.02,98,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 58 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 98 46 2 33 2 2 92 34 14 58 5 85 10 25 67
101,1.6331548170414354,2,0.019801980198019802,99,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 98 46 2 33 2 2 92 34 14 58 5 85 10 25 67
102,1.6323745877427098,2,0.0196078431372549,100,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 14 2 1 41 0 2 35 98 46 2 33 2 2 92 34 14 58 5 85 10 25 67
103,1.6200919484176617,2,0.019417475728155338,101,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 102 2 1 41 0 2 35 98 46 2 33 2 2 92 34 102 58 5 85 10 25 67
104,1.604514141221338,2,0.019230769230769232,102,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 102 2 1 41 0 2 35 98 46 2 33 2 2 92 34 102 58 5 85 10 25 67
105,1.6073282922573253,3,0.02857142857142857,102,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 102 2 1 41 0 2 35 98 46 2 33 2 2 92 34 102 58 5 85 10 25 67
106,1.606194716973476,3,0.02830188679245283,103,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 102 2 1 41 0 2 35 98 46 2 33 2 2 92 34 102 58 5 85 10 25 67
107,1.598733741771578,3,0.028037383177570093,104,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 102 2 1 41 0 2 35 98 46 2 33 2 2 92 34 102 58 5 85 10 25 67
108,1.5998093202264358,3,0.027777777777777776,105,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
109,1.5912483784506581,3,0.027522935779816515,106,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
110,1.6043582416768645,3,0.02727272727272727,107,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
111,1.5847204323239987,3,0.02702702702702703,108,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 62 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
112,1.5738449522734865,3,0.026785714285714284,109,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
113,1.5672917521058747,3,0.02654867256637168,110,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
114,1.6302979648067004,3,0.02631578947368421,111,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
115,1.6230986864377805,3,0.02608695652173913,112,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
116,1.617727146037455,4,0.034482758620689655,112,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 42 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
117,1.6124474268405538,5,0.042735042735042736,112,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 109 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
118,1.6136131266130915,6,0.05084745762711865,112,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 109 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
119,1.6041990107031774,6,0.05042016806722689,113,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 17 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 109 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
120,1.5971564431897418,6,0.05,114,............ 2 0 2 2 1 3 93 2 11 56 56 2 19 0 1 2 119 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 109 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
121,1.5701826984801848,6,0.049586776859504134,115,............ 2 0 2 2 1 3 120 2 11 56 56 2 19 0 1 2 119 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 109 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
122,1.6044434960336258,6,0.04918032786885246,116,............ 2 0 2 2 1 3 120 2 11 56 56 2 19 0 1 2 119 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 11 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 116 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
123,1.5929284154020245,6,0.04878048780487805,117,............ 2 0 2 2 1 3 120 2 122 56 56 2 19 0 1 2 119 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 122 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 116 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
124,1.5799903151859112,6,0.04838709677419355,118,............ 2 0 2 2 1 3 120 2 122 56 56 2 19 0 1 2 119 2 2 2 100 1 2 2 90 2 2 2 5 2 2 46 2 122 111 2 5 79 2 65 3 3 2 6 2 2 49 2 2 116 80 63 2 2 2 2 10 2 1 2 5 2 46 2 2 16 2 5 63 0 69 11 34 2 1 2 2 1 107 2 1 41 0 2 35 98 46 2 33 2 2 92 34 107 58 5 85 10 25 67
